,text,words,label
123,give free tool amp train non government organ ngo among top target cyberspiraci infosec hack,"['give', 'free', 'tool', 'amp', 'train', 'non', 'government', 'organ', 'ngo', 'among', 'top', 'target', 'cyberspiraci', 'infosec', 'hack']",0
124,give free tool amp train non government organ ngo among top target cyberspiraci infosec hack,"['give', 'free', 'tool', 'amp', 'train', 'non', 'government', 'organ', 'ngo', 'among', 'top', 'target', 'cyberspiraci', 'infosec', 'hack']",0
125,give free tool amp train non government organ ngo among top target cyberspiraci infosec hack,"['give', 'free', 'tool', 'amp', 'train', 'non', 'government', 'organ', 'ngo', 'among', 'top', 'target', 'cyberspiraci', 'infosec', 'hack']",0
126,report firm second ransomwar pay first daysofcod infosec zerotrust zeroday databreach cybercrim datatheft dataprivaci hacker malwar botnet ddo ciso tech rt,"['report', 'firm', 'second', 'ransomwar', 'pay', 'first', 'daysofcod', 'infosec', 'zerotrust', 'zeroday', 'databreach', 'cybercrim', 'datatheft', 'dataprivaci', 'hacker', 'malwar', 'botnet', 'ddo', 'ciso', 'tech', 'rt']",2
127,report firm second ransomwar pay first daysofcod infosec zerotrust zeroday databreach cybercrim datatheft dataprivaci hacker malwar botnet ddo ciso tech rt,"['report', 'firm', 'second', 'ransomwar', 'pay', 'first', 'daysofcod', 'infosec', 'zerotrust', 'zeroday', 'databreach', 'cybercrim', 'datatheft', 'dataprivaci', 'hacker', 'malwar', 'botnet', 'ddo', 'ciso', 'tech', 'rt']",2
128,report firm second ransomwar pay first daysofcod infosec zerotrust zeroday databreach cybercrim datatheft dataprivaci hacker malwar botnet ddo ciso tech rt,"['report', 'firm', 'second', 'ransomwar', 'pay', 'first', 'daysofcod', 'infosec', 'zerotrust', 'zeroday', 'databreach', 'cybercrim', 'datatheft', 'dataprivaci', 'hacker', 'malwar', 'botnet', 'ddo', 'ciso', 'tech', 'rt']",2
129,report firm second ransomwar pay first daysofcod infosec zerotrust zeroday databreach cybercrim datatheft dataprivaci hacker malwar botnet ddo ciso tech rt,"['report', 'firm', 'second', 'ransomwar', 'pay', 'first', 'daysofcod', 'infosec', 'zerotrust', 'zeroday', 'databreach', 'cybercrim', 'datatheft', 'dataprivaci', 'hacker', 'malwar', 'botnet', 'ddo', 'ciso', 'tech', 'rt']",2
130,report firm second ransomwar pay first daysofcod infosec zerotrust zeroday databreach cybercrim datatheft dataprivaci hacker malwar botnet ddo ciso tech rt,"['report', 'firm', 'second', 'ransomwar', 'pay', 'first', 'daysofcod', 'infosec', 'zerotrust', 'zeroday', 'databreach', 'cybercrim', 'datatheft', 'dataprivaci', 'hacker', 'malwar', 'botnet', 'ddo', 'ciso', 'tech', 'rt']",2
131,middleeast face wave threat sinc start pandem infosec zerotrust zeroday databreach cybercrim datatheft dataprivaci hacker malwar botnet ddo ciso ransomwar technolog rt,"['middleeast', 'face', 'wave', 'threat', 'sinc', 'start', 'pandem', 'infosec', 'zerotrust', 'zeroday', 'databreach', 'cybercrim', 'datatheft', 'dataprivaci', 'hacker', 'malwar', 'botnet', 'ddo', 'ciso', 'ransomwar', 'technolog', 'rt']",2
132,middleeast face wave threat sinc start pandem infosec zerotrust zeroday databreach cybercrim datatheft dataprivaci hacker malwar botnet ddo ciso ransomwar technolog rt,"['middleeast', 'face', 'wave', 'threat', 'sinc', 'start', 'pandem', 'infosec', 'zerotrust', 'zeroday', 'databreach', 'cybercrim', 'datatheft', 'dataprivaci', 'hacker', 'malwar', 'botnet', 'ddo', 'ciso', 'ransomwar', 'technolog', 'rt']",2
133,middleeast face wave threat sinc start pandem infosec zerotrust zeroday databreach cybercrim datatheft dataprivaci hacker malwar botnet ddo ciso ransomwar technolog rt,"['middleeast', 'face', 'wave', 'threat', 'sinc', 'start', 'pandem', 'infosec', 'zerotrust', 'zeroday', 'databreach', 'cybercrim', 'datatheft', 'dataprivaci', 'hacker', 'malwar', 'botnet', 'ddo', 'ciso', 'ransomwar', 'technolog', 'rt']",2
134,icymi happen longer technolog system reli everi day,"['icymi', 'happen', 'longer', 'technolog', 'system', 'reli', 'everi', 'day']",0
135,person wi fi network prime target hacker protect client privat inform beef home,"['person', 'wi', 'fi', 'network', 'prime', 'target', 'hacker', 'protect', 'client', 'privat', 'inform', 'beef', 'home']",0
136,person wi fi network prime target hacker protect client privat inform beef home,"['person', 'wi', 'fi', 'network', 'prime', 'target', 'hacker', 'protect', 'client', 'privat', 'inform', 'beef', 'home']",0
137,japan start hack peopl webcam iot iotsecur datasecur infosec hack video rt cc,"['japan', 'start', 'hack', 'peopl', 'webcam', 'iot', 'iotsecur', 'datasecur', 'infosec', 'hack', 'video', 'rt', 'cc']",0
138,busi back school lesson digit journal past two year seen expand array onlin ransomwar sever impact critic infrastructur exetlo,"['busi', 'back', 'school', 'lesson', 'digit', 'journal', 'past', 'two', 'year', 'seen', 'expand', 'array', 'onlin', 'ransomwar', 'sever', 'impact', 'critic', 'infrastructur', 'exetlo']",6
139,resili reshap say seetharaman gulf time major object resili protect busi variou ensur busi oper deliv exetlo,"['resili', 'reshap', 'say', 'seetharaman', 'gulf', 'time', 'major', 'object', 'resili', 'protect', 'busi', 'variou', 'ensur', 'busi', 'oper', 'deliv', 'exetlo']",0
140,googl alert user state fund technolog,"['googl', 'alert', 'user', 'state', 'fund', 'technolog']",0
141,googl alert user state fund technolog,"['googl', 'alert', 'user', 'state', 'fund', 'technolog']",0
142,googl alert user state fund technolog,"['googl', 'alert', 'user', 'state', 'fund', 'technolog']",0
143,googl alert user state fund technolog,"['googl', 'alert', 'user', 'state', 'fund', 'technolog']",0
144,ensur busi team readi adapt chang landscap threat actor tactic chang import partner strateg partner like vertex ensur your prepar,"['ensur', 'busi', 'team', 'readi', 'adapt', 'chang', 'landscap', 'threat', 'actor', 'tactic', 'chang', 'import', 'partner', 'strateg', 'partner', 'like', 'vertex', 'ensur', 'your', 'prepar']",0
145,ceo food price explod fbi nsa warn food amp via,"['ceo', 'food', 'price', 'explod', 'fbi', 'nsa', 'warn', 'food', 'amp', 'via']",0
146,readygov protect cybermonth tech readygov,"['readygov', 'protect', 'cybermonth', 'tech', 'readygov']",0
147,help tip protect medicalpractic via,"['help', 'tip', 'protect', 'medicalpractic', 'via']",0
148,disrupt rise happen find twitterspac event featur dpn global ambassador est,"['disrupt', 'rise', 'happen', 'find', 'twitterspac', 'event', 'featur', 'dpn', 'global', 'ambassador', 'est']",0
149,duocircleask spoof adversari replic domain send email peopl name usual phish spam deal spoof duocircl spoof,"['duocircleask', 'spoof', 'adversari', 'replic', 'domain', 'send', 'email', 'peopl', 'name', 'usual', 'phish', 'spam', 'deal', 'spoof', 'duocircl', 'spoof']",1
150,googl still pioneer artifici intellig alphabet best cio data bigdata tech cybercrim databreach busi datasci cyberthreat fraud ai technolog,"['googl', 'still', 'pioneer', 'artifici', 'intellig', 'alphabet', 'best', 'cio', 'data', 'bigdata', 'tech', 'cybercrim', 'databreach', 'busi', 'datasci', 'cyberthreat', 'fraud', 'ai', 'technolog']",0
151,googl still pioneer artifici intellig alphabet best cio data bigdata tech cybercrim databreach busi datasci cyberthreat fraud ai technolog,"['googl', 'still', 'pioneer', 'artifici', 'intellig', 'alphabet', 'best', 'cio', 'data', 'bigdata', 'tech', 'cybercrim', 'databreach', 'busi', 'datasci', 'cyberthreat', 'fraud', 'ai', 'technolog']",0
152,googl still pioneer artifici intellig alphabet best cio data bigdata tech cybercrim databreach busi datasci cyberthreat fraud ai technolog,"['googl', 'still', 'pioneer', 'artifici', 'intellig', 'alphabet', 'best', 'cio', 'data', 'bigdata', 'tech', 'cybercrim', 'databreach', 'busi', 'datasci', 'cyberthreat', 'fraud', 'ai', 'technolog']",0
153,threat modern org merg fireey creat one big compani focus import cdwsocial,"['threat', 'modern', 'org', 'merg', 'fireey', 'creat', 'one', 'big', 'compani', 'focus', 'import', 'cdwsocial']",0
154,threat modern org merg fireey creat one big compani focus import cdwsocial,"['threat', 'modern', 'org', 'merg', 'fireey', 'creat', 'one', 'big', 'compani', 'focus', 'import', 'cdwsocial']",0
155,peopl conduct busi onlin number keep trend upward look recent high profil learn happen impact avoid,"['peopl', 'conduct', 'busi', 'onlin', 'number', 'keep', 'trend', 'upward', 'look', 'recent', 'high', 'profil', 'learn', 'happen', 'impact', 'avoid']",0
156,peopl conduct busi onlin number keep trend upward look recent high profil learn happen impact avoid,"['peopl', 'conduct', 'busi', 'onlin', 'number', 'keep', 'trend', 'upward', 'look', 'recent', 'high', 'profil', 'learn', 'happen', 'impact', 'avoid']",0
157,threat modern org merg fireey creat one big compani focus import cdwsocial,"['threat', 'modern', 'org', 'merg', 'fireey', 'creat', 'one', 'big', 'compani', 'focus', 'import', 'cdwsocial']",0
158,interest analog russia annex crimea didnt begin troop deploy inform control came first nobodi notic happen late,"['interest', 'analog', 'russia', 'annex', 'crimea', 'didnt', 'begin', 'troop', 'deploy', 'inform', 'control', 'came', 'first', 'nobodi', 'notic', 'happen', 'late']",0
159,disrupt rise happen find twitterspac event featur dpn global ambassador est,"['disrupt', 'rise', 'happen', 'find', 'twitterspac', 'event', 'featur', 'dpn', 'global', 'ambassador', 'est']",0
160,leverag stpi advanc vapt servic comprehens view cyberthreat face applic amp protect system data stpiindia explor,"['leverag', 'stpi', 'advanc', 'vapt', 'servic', 'comprehens', 'view', 'cyberthreat', 'face', 'applic', 'amp', 'protect', 'system', 'data', 'stpiindia', 'explor']",0
161,uk organ attribut recent busi impact vulner technolog put place pandem two third suffer target remot worker,"['uk', 'organ', 'attribut', 'recent', 'busi', 'impact', 'vulner', 'technolog', 'put', 'place', 'pandem', 'two', 'third', 'suffer', 'target', 'remot', 'worker']",0
162,uk organ attribut recent busi impact vulner technolog put place pandem two third suffer target remot worker,"['uk', 'organ', 'attribut', 'recent', 'busi', 'impact', 'vulner', 'technolog', 'put', 'place', 'pandem', 'two', 'third', 'suffer', 'target', 'remot', 'worker']",0
163,uk organ attribut recent busi impact vulner technolog put place pandem two third suffer target remot worker,"['uk', 'organ', 'attribut', 'recent', 'busi', 'impact', 'vulner', 'technolog', 'put', 'place', 'pandem', 'two', 'third', 'suffer', 'target', 'remot', 'worker']",0
164,malwar free dont download file softwar includ stolen credenti remot login breach corpor network victim govt educ tech health manufactur financi media privaci auspol,"['malwar', 'free', 'dont', 'download', 'file', 'softwar', 'includ', 'stolen', 'credenti', 'remot', 'login', 'breach', 'corpor', 'network', 'victim', 'govt', 'educ', 'tech', 'health', 'manufactur', 'financi', 'media', 'privaci', 'auspol']",5
165,major object resili protect busi variou ensur busi oper deliv face disrupt doha bank ceo dr seetharaman said recent held webinar,"['major', 'object', 'resili', 'protect', 'busi', 'variou', 'ensur', 'busi', 'oper', 'deliv', 'face', 'disrupt', 'doha', 'bank', 'ceo', 'dr', 'seetharaman', 'said', 'recent', 'held', 'webinar']",0
166,rise global market grown exponenti expect incr,"['rise', 'global', 'market', 'grown', 'exponenti', 'expect', 'incr']",0
167,japan start hack peopl webcam iot iotsecur datasecur infosec hack video rt cc,"['japan', 'start', 'hack', 'peopl', 'webcam', 'iot', 'iotsecur', 'datasecur', 'infosec', 'hack', 'video', 'rt', 'cc']",0
168,japan start hack peopl webcam iot iotsecur datasecur infosec hack video rt cc,"['japan', 'start', 'hack', 'peopl', 'webcam', 'iot', 'iotsecur', 'datasecur', 'infosec', 'hack', 'video', 'rt', 'cc']",0
169,japan start hack peopl webcam iot iotsecur datasecur infosec hack video rt cc,"['japan', 'start', 'hack', 'peopl', 'webcam', 'iot', 'iotsecur', 'datasecur', 'infosec', 'hack', 'video', 'rt', 'cc']",0
170,help tip protect medicalpractic via,"['help', 'tip', 'protect', 'medicalpractic', 'via']",0
171,help tip protect medicalpractic via,"['help', 'tip', 'protect', 'medicalpractic', 'via']",0
172,million attempt japan olymp infrastructur ntt,"['million', 'attempt', 'japan', 'olymp', 'infrastructur', 'ntt']",0
173,rise global market grown exponenti expect increas come year discov invest opportun combat global threat,"['rise', 'global', 'market', 'grown', 'exponenti', 'expect', 'increas', 'come', 'year', 'discov', 'invest', 'opportun', 'combat', 'global', 'threat']",0
174,help tip protect medicalpractic via,"['help', 'tip', 'protect', 'medicalpractic', 'via']",0
175,malwar free dont download file softwar includ stolen credenti remot login breach corpor network victim govt educ tech health manufactur financi media privaci auspol,"['malwar', 'free', 'dont', 'download', 'file', 'softwar', 'includ', 'stolen', 'credenti', 'remot', 'login', 'breach', 'corpor', 'network', 'victim', 'govt', 'educ', 'tech', 'health', 'manufactur', 'financi', 'media', 'privaci', 'auspol']",5
176,malwar base becom less preval emerg cybercrim landscap pose new rang challeng busi respectdata,"['malwar', 'base', 'becom', 'less', 'preval', 'emerg', 'cybercrim', 'landscap', 'pose', 'new', 'rang', 'challeng', 'busi', 'respectdata']",5
177,malwar free dont download file softwar includ stolen credenti remot login breach corpor network victim govt educ tech health manufactur financi media privaci auspol,"['malwar', 'free', 'dont', 'download', 'file', 'softwar', 'includ', 'stolen', 'credenti', 'remot', 'login', 'breach', 'corpor', 'network', 'victim', 'govt', 'educ', 'tech', 'health', 'manufactur', 'financi', 'media', 'privaci', 'auspol']",5
178,disrupt rise happen find twitterspac event featur dpn global ambassador est,"['disrupt', 'rise', 'happen', 'find', 'twitterspac', 'event', 'featur', 'dpn', 'global', 'ambassador', 'est']",0
179,ieeec cover explor tip prevent discov upcom confer find resourc becybersaf,"['ieeec', 'cover', 'explor', 'tip', 'prevent', 'discov', 'upcom', 'confer', 'find', 'resourc', 'becybersaf']",0
180,tebboun parl de guerr de gener je croi quil voulait parler de gener conduct primarili non kinet militari action social engin misinform heureus quon une contr khotta eteindr linternet,"['tebboun', 'parl', 'de', 'guerr', 'de', 'gener', 'je', 'croi', 'quil', 'voulait', 'parler', 'de', 'gener', 'conduct', 'primarili', 'non', 'kinet', 'militari', 'action', 'social', 'engin', 'misinform', 'heureus', 'quon', 'une', 'contr', 'khotta', 'eteindr', 'linternet']",0
181,ieeec cover explor tip prevent discov upcom confer find resourc becybersaf,"['ieeec', 'cover', 'explor', 'tip', 'prevent', 'discov', 'upcom', 'confer', 'find', 'resourc', 'becybersaf']",0
182,rt computersocieti ieeec cover explor tip prevent discov upcom confer find resourc becybersaf,"['rt', 'computersocieti', 'ieeec', 'cover', 'explor', 'tip', 'prevent', 'discov', 'upcom', 'confer', 'find', 'resourc', 'becybersaf']",0
183,rt computersocieti ieeec cover explor tip prevent discov upcom confer find resourc becybersaf,"['rt', 'computersocieti', 'ieeec', 'cover', 'explor', 'tip', 'prevent', 'discov', 'upcom', 'confer', 'find', 'resourc', 'becybersaf']",0
184,rt computersocieti ieeec cover explor tip prevent discov upcom confer find resourc becybersaf,"['rt', 'computersocieti', 'ieeec', 'cover', 'explor', 'tip', 'prevent', 'discov', 'upcom', 'confer', 'find', 'resourc', 'becybersaf']",0
